W47,39.0,-77.53
W49,38.29,-78.0
W51,37.08,-75.57
W57,37.24,-76.32
W60,39.13,-77.45
W63,36.39,-77.46
W66,38.35,-77.43
W70,37.14,-76.43
W71,37.54,-76.13
W75,37.36,-76.27
W78,36.42,-78.57
W79,37.56,-76.52
W80,37.19,-77.54
W81,37.15,-78.06
W83,37.44,-77.26
W85,37.06,-78.31
W86,36.59,-76.25
W89,37.18,-77.13
W90,37.23,-79.16
W91,37.13,-79.41
W92,38.46,-78.54
W93,38.14,-78.09
W94,37.14,-76.43
W96,37.34,-77.08
W97,37.3,-76.48
W98,37.23,-77.28
WAL,37.56,-75.28
KSTT,18.2,-64.59
KSTX,17.42,-64.48
TMN,18.2,-64.58
1V4,44.25,-72.01
B06,44.14,-73.17
BTV,44.28,-73.09
BTV,44.2809,-73.092
DYO,43.3,-72.58
IRA,43.41,-72.59
K1V4,44.25,-72.01
K9B2,44.56,-72.12
KBTV,44.28,-73.09
KDDH,42.53,-73.15
KMPV,44.12,-72.34
KMVL,44.32,-72.37
KRUT,43.32,-72.57
KVSF,43.21,-72.31
LLX,44.3,-72.02
MPV,44.12,-72.34
MVL,44.32,-72.34
MWX,44.0,-72.31
RUT,43.32,-72.57
SXD,43.1,-72.35
VKN,44.2,-72.42
VSF,43.19,-72.29
VWD,42.51,-72.52
4OM,48.25,-119.32
ALW,46.06,-118.17
AVT,47.37,-117.32
AWO,48.12,-122.18
BER,47.27,-122.48
BFI,47.32,-122.18
BLI,48.48,-122.32
BVS,48.28,-122.25
CAN,47.21,-122.5
CLM,48.13,-123.32
DPY,47.58,-117.25
EAT,47.24,-120.12
EBY,48.2,-124.33
ELN,47.04,-120.33
EPH,47.18,-119.31
ESW,47.2,-121.01
FCT,46.34,-120.32
FHR,48.32,-123.02
FRC,47.37,-117.32
GEG,47.37,-117.32
GRF,47.07,-122.33
GRF,47.04,-122.32
HMS,46.34,-119.36
HMS,46.34,-119.42
HQM,46.58,-123.56
HUH,48.57,-122.3448
ION,48.41,-117.25
K07S,47.5827,-117.2542
K2S9,46.42,-123.49
K43S,47.4,-122.26
K53S,48.07,-122.45
K75S,48.28,-122.25
K76S,48.15,-122.4
K82S,46.17,-124.03
K84S,46.55,-124.06
K86S,48.19,-122.51
K87S,47.54,-124.38
K91S,47.31,-122.25
K93S,48.23,-124.44
K96S,48.1,-123.06
K97S,47.55,-122.32
K99S,47.23,-122.22
KALW,46.06,-118.17
KAWO,48.1,-122.1
KBFI,47.33,-122.19
KBLI,48.48,-122.32
KBVS,48.2815,-122.2515
KCLM,48.07,-123.3
KCQV,48.33,-117.53
KDEW,47.58,-117.26
KEAT,47.24,-120.12
KELN,47.02,-120.32
KEPH,47.18,-119.31
KFHR,48.31,-123.02
KGEG,47.37,-117.32
KGRF,47.07,-122.33
KHMS,46.34,-119.36
KHQM,46.58,-123.56
KKLS,46.07,-122.54
KLS,46.07,-122.55
KMWH,47.12,-119.19
KNOW,48.08,-123.24
KNRA,48.11,-122.38
KNUW,48.21,-122.39
KOLM,46.58,-122.54
KOMK,48.28,-119.31
KORS,48.4229,-122.5437
KPAE,47.55,-122.17
KPSC,46.16,-119.07
KPUW,46.45,-117.07
KPWT,47.3,-122.45
KRNT,47.3,-122.13
KS38,48.05,-122.06
KS53,47.4,-124.29
KS88,47.42,-121.2
KSEA,47.27,-122.19
KSFF,47.41,-117.19
KSHN,47.14,-123.08
KSKA,47.37,-117.39
KSMP,47.17,-121.2
KTCM,47.09,-122.29
KTDO,46.29,-122.48
KTIW,47.1603,-122.3434
KUIL,47.56,-124.34
KVUO,45.37,-122.39
KYKM,46.34,-120.32
KZSE,47.17,-122.11
LAC,47.0,-122.33
LSO,46.0,-122.55
LUM,48.4,-122.32
MAR,47.09,-122.29
MNC,47.11,-123.05
MWH,47.12,-119.19
MWH,47.11,-119.21
NEJ,47.27,-122.18
NOW,48.08,-123.25
NUW,48.21,-122.39
NUW,48.14,-122.3
OLJ,47.37,-117.32
OLM,46.58,-122.54
OMK,48.28,-119.31
ORS,48.43,-122.55
OTX,47.4051,-117.374
P79,48.07,-123.26
PAE,47.55,-122.17
PAE,47.5511,-122.1641
PSC,46.16,-119.07
PUW,46.41,-117.12
PWT,47.27,-122.48
RLD,46.03,-119.2
RNT,47.2943,-122.1253
S10,47.47,-119.58
S13,47.52,-122.14
S14,46.46,-122.02
S17,48.42,-122.53
S18,47.56,-124.27
S19,48.27,-123.04
S20,45.45,-120.44
S23,48.41,-117.18
S24,47.27,-122.18
S26,46.58,-124.1
S31,48.29,-122.56
S35,48.25,-119.37
S36,47.23,-122.13
S37,47.15,-122.32
S38,48.3,-122.39
S40,46.12,-119.46
S42,47.39,-122.44
S43,47.55,-122.17
S44,47.05,-122.26
S50,47.18,-122.12
S52,48.28,-120.09
S53,46.58,-123.56
S60,47.46,-122.14
S70,46.48,-119.05
S88,48.1,-122.09
S93,47.11,-120.53
S94,46.49,-117.21
S95,46.04,-118.23
S97,48.14,-119.52
S98,46.13,-119.12
SEA,47.27,-122.19
SEA,47.27,-122.18
SEW,47.4114,-122.1519
SFF,47.41,-117.19
SHN,47.12,-123.08
SKA,47.37,-117.39
SKA,47.41,-117.37
SMP,47.17,-121.2
SNJ,47.55,-122.06
SSL,47.27,-122.18
SZI,47.27,-122.18
T09,46.29,-122.49
TCM,47.09,-122.29
TCM,47.16,-122.34
TDO,46.3,-122.36
TIW,47.13,-122.26
TOU,48.21,-124.34
UIL,47.56,-124.34
YKM,46.34,-120.32
YKM,46.34,-120.33
AHH,45.25,-92.28
AIG,45.05,-89.05
ARV,46.01,-89.42
ARX,43.4922,-91.1131
ASX,46.32,-90.51
ATW,44.15,-88.31
ATW,44.06,-88.07
AUW,44.56,-89.37
AUW,44.55,-89.38
BAE,42.57,-87.54
BDJ,46.1,-89.47
BJB,43.25,-88.08
BLY,42.57,-87.54
BUU,42.39,-88.18
BXR,45.4,-92.22
C02,42.37,-88.28
C29,43.08,-89.2
C31,43.21,-88.24
C32,42.53,-90.11
C33,42.37,-89.36
C35,43.32,-90.0
C37,42.37,-89.22
C46,42.47,-90.3
C47,43.31,-89.33
C52,42.39,-88.18
C58,44.08,-87.34
C59,42.37,-88.41
C60,43.45,-89.18
C69,43.0,-89.45
C76,43.18,-89.34
C85,43.23,-89.39
C89,42.42,-87.54
CLI,44.38,-88.4
CMY,44.0,-90.49
CWA,44.47,-89.4
D25,46.09,-89.54
D27,45.38,-90.25
D68,45.24,-90.44
D74,43.53,-90.47
DLL,43.32,-90.46
DSZ,43.08,-89.2
DUS,44.52,-90.11
DXX,43.08,-89.2
EAU,44.52,-91.29
EEW,43.49,-88.33
EGV,45.56,-89.17
EKP,44.29,-89.46
ENW,42.37,-87.54
ENY,46.3,-90.55
ETB,43.25,-88.1
FAH,43.46,-87.51
FLD,43.47,-88.32
FXV,44.1,-88.32
GMF,42.57,-87.54
GRB,44.29,-88.08
GRB,44.2955,-88.0642
GTG,45.35,-92.13
HBW,43.36,-90.24
HRK,42.43,-87.46
HXF,43.21,-88.24
HYR,45.54,-91.38
III,44.5,-87.23
IKE,45.25,-91.48
ISW,44.23,-89.57
JVL,42.37,-89.02
K0Y2,44.47,-87.19
K15C,43.01,-87.57
K16C,42.35,-87.45
K21C,43.45,-87.42
K29Y,47.05,-90.44
KARV,45.56,-89.44
KASX,46.33,-90.55
KATW,44.15,-88.31
KAUW,44.56,-89.37
KBUU,42.4126,-88.1817
KC52,42.4126,-88.1817
KC58,44.08,-87.33
KCLI,44.365,-88.4353
KCMY,43.573,-90.4416
KCWA,44.47,-89.4
KDLL,43.3119,-89.4615
KEAU,44.52,-91.29
KEEW,44.13,-88.33
KEFT,42.3654,-89.3527
KEGV,45.5554,-89.1609
KENW,42.36,-87.56
KETB,43.252,-88.0741
KFLD,43.46,-88.29
KGRB,44.29,-88.08
KHYR,46.01,-91.27
KISW,44.22,-89.5
KJVL,42.37,-89.02
KLNL,46.0914,-89.1243
KLNR,43.13,-90.11
KLSE,43.53,-91.15
KLUM,44.5332,-91.5204
KMDZ,45.0604,-90.1812
KMFI,44.38,-90.11
KMKE,42.57,-87.54
KMRJ,42.5307,-90.1355
KMSN,43.08,-89.21
KMTW,44.08,-87.41
KMWC,43.07,-88.02
KOEO,45.1831,-92.4124
KOSH,43.58,-88.33
KOVS,43.09,-90.41
KPBH,45.42,-90.24
KPCZ,44.2001,-89.0055
KPDC,43.0119,-91.0729
KPKF,45.56,-90.27
KRAC,42.46,-87.49
KRCX,45.2948,-91.0001
KRHI,45.38,-89.29
KRIE,45.29,-91.43
KRNH,45.0854,-92.3217
KRPD,45.2505,-91.4625
KRRL,45.11,-89.42
KRYV,43.1,-88.43
KRZN,45.4922,-92.2221
KSBM,43.47,-87.51
KSKC,43.02,-88.14
KSTE,44.3242,-89.3149
KSUE,44.51,-87.25
KSUW,46.4123,-92.0541
KT08,45.2808,-89.482
KTKV,45.2808,-89.482
KUES,43.0228,-88.1413
KUNU,43.2536,-88.4212
KVOK,43.56,-90.16
KW11,44.5332,-91.5204
KY50,44.0229,-89.1816
KY51,43.3453,-90.5359
LJT,42.57,-87.54
LLE,43.21,-88.08
LNL,46.1,-89.09
LNR,43.13,-90.11
LSE,43.53,-91.15
LVV,42.4,-88.36
MDZ,45.16,-90.08
MFI,44.46,-90.1
MKE,42.57,-87.54
MKX,42.5805,-88.3257
MRJ,42.5,-90.14
MSN,43.08,-89.21
MSN,43.08,-89.2
MTW,44.08,-87.38
MWC,43.07,-88.02
OCQ,44.52,-87.55
OEO,45.18,-92.38
OLG,46.19,-91.49
OSH,43.59,-88.33
PBH,45.38,-90.25
PCZ,44.2,-89.03
PDC,43.01,-91.04
PKF,45.55,-90.3
PKJ,45.55,-90.3
PKW,42.3,-87.55
PVB,42.38,-90.24
PXY,42.57,-87.54
RAC,42.43,-87.46
RCX,45.29,-91.07
RHI,45.38,-89.28
RIE,45.29,-91.51
RNH,45.04,-92.34
RRL,45.1,-89.38
RUF,45.5,-89.44
RYV,43.08,-88.46
RZN,45.49,-92.22
SBM,43.47,-87.54
SGZ,44.29,-88.08
SKC,43.02,-88.14
SLY,46.01,-91.23
SSQ,45.43,-91.59
STE,44.3,-89.38
SUE,44.5,-87.23
SUW,46.43,-92.0
TAX,43.11,-89.21
UES,43.08,-88.09
UNU,43.24,-88.33
VIQ,44.37,-90.37
VOK,43.53,-90.11
W23,44.1,-89.12
Y05,45.55,-92.11
Y08,45.52,-89.48
Y11,46.4,-91.37
Y23,45.15,-91.42
Y35,44.14,-90.45
Y41,46.1948,-90.33
Y50,43.59,-89.15
Y51,43.35,-90.51
Y52,45.5,-92.11
Y53,44.53,-92.38
Y55,45.38,-88.52
Y72,44.0,-90.29
Y77,46.36,-91.24
Y78,42.53,-88.07
BBO,39.41,-79.56
BKW,37.48,-81.07
BKW,37.47,-81.07
BLF,37.18,-81.12
CKB,39.18,-80.13
CKB,39.18,-80.14
CRW,38.22,-81.36
EKN,38.53,-79.51
ESL,39.1,-78.57
EXW,39.24,-77.59
GTC,37.41,-81.55
GWV,39.15,-81.08
HCV,38.22,-81.36
HLG,40.11,-80.39
HNN,38.43,-82.03
HTS,38.22,-82.33
HTW,38.22,-82.33
HVQ,38.22,-81.36
I07,38.15,-80.53
I13,38.02,-81.07
I16,37.36,-81.34
I25,37.26,-81.35
I41,38.22,-82.33
I90,37.47,-81.51
I94,37.42,-81.5
IJZ,38.1,-80.55
JPU,39.21,-81.26
JTM,38.41,-80.39
K3I2,38.5452,-82.0554
K48I,38.4113,-80.3906
KBKW,37.48,-81.07
KBLF,37.18,-81.12
KCKB,39.18,-80.13
KCRW,38.22,-81.36
KEKN,38.53,-79.51
KHLG,40.1,-80.39
KHTS,38.22,-82.33
KI16,37.3601,-81.3333
KLWB,37.52,-80.24
KMGW,39.39,-79.55
KMRB,39.24,-77.59
KPKB,39.2,-81.27
KRLX,38.19,-81.43
KSSU,37.46,-80.2
KW22,39.0,-80.16
KW99,38.59,-79.08
LWB,37.56,-80.18
MGW,39.39,-79.55
MQU,37.47,-81.07
MRB,39.24,-77.59
OUW,38.53,-79.51
PKB,39.2,-81.27
PKB,39.21,-81.26
PWQ,38.51,-79.09
RLX,38.1847,-81.4307
RNL,38.01,-80.49
RQY,38.5,-79.51
RYP,39.3008,-78.462
SSU,37.47,-80.13
SXL,38.15,-80.53
TUU,38.22,-82.33
W59,37.47,-80.48
W67,38.59,-80.16
W99,38.53,-79.06
AFO,43.02,-110.45
AOP,41.36,-109.04
BNS,44.3,-106.5
BOY,43.25,-107.58
BPI,42.35,-110.06
BPI,42.34,-110.06
BYG,44.23,-106.45
CKW,41.48,-107.39
COD,44.31,-109.01
CPR,42.54,-106.28
CYS,41.09,-104.48
CYS,41.0907,-104.4818
CYS,41.09,-104.49
CZI,44.0,-106.32
DDY,43.05,-106.17
DGW,42.45,-105.22
DNW,43.5,-110.24
EAN,42.03,-105.46
ECS,44.03,-104.2
EMM,41.46,-110.27
EVW,41.21,-111.0
FBR,41.21,-110.27
GCC,44.2,-105.33
GCC,44.21,-105.35
GEY,44.33,-107.58
HAD,42.56,-106.22
HCY,44.55,-108.27
IIP,42.4034,-105.1334
JAC,43.36,-110.44
K4DG,42.45,-105.23
KARL,41.42,-106.13
KBFU,43.56,-105.27
KBIT,41.39,-108.35
KBPI,42.35,-110.06
KBRX,41.56,-104.57
KBVR,42.35,-108.17
KBYG,44.23,-106.43
KCMS,41.32,-109.28
KCOD,44.31,-109.01
KCPR,42.54,-106.28
KCTD,41.43,-107.47
KCYS,41.09,-104.48
KDGW,42.48,-105.23
KDHS,44.13,-106.06
KDRC,42.5,-105.52
KEHY,41.4331,-106.2734
KEVW,41.16,-111.02
KFIR,41.18,-110.46
KGCC,44.2,-105.33
KGEY,44.31,-108.05
KHLD,43.06,-107.19
KIDV,43.56,-106.39
KIKA,44.18,-104.38
KJAC,43.36,-110.44
KLAR,41.19,-105.4
KLND,42.49,-108.44
KP60,44.33,-110.25
KPAT,42.34,-106.51
KPIN,44.34,-106.49
KPNA,42.4743,-109.4825
KPUM,41.03,-105.28
KRIW,43.04,-108.27
KRKS,41.36,-109.03
KRWL,41.48,-107.12
KSHR,44.46,-106.58
KSIB,42.27,-105.02
KTMH,43.07,-106.2
KTOR,42.03,-104.09
KVDW,41.09,-105.24
KWRL,43.58,-107.57
KWTR,41.41,-105.0
LAR,41.19,-105.4
LLT,44.21,-105.32
LND,42.49,-108.44
LSK,42.45,-104.21
MBW,41.52,-105.58
OCS,41.36,-109.04
PNA,42.4749,-109.4812
POY,44.45,-108.41
RIW,43.04,-108.2836
RIW,43.03,-108.24
RLY,43.58,-107.58
RWL,41.48,-107.12
SAA,41.2,-106.57
SHR,44.46,-106.58
SHR,44.46,-106.59
SIR,41.4,-107.06
SUC,44.45,-104.02
SYD,42.54,-106.28
THP,43.4,-108.09
TOR,42.14,-104.05
U06,42.06,-111.0
U25,43.36,-109.35
U50,42.32,-107.44
U68,44.52,-108.31
WRL,43.58,-107.58
CWAV,51.46,-114.41
CWBA,51.11,-115.34
CWBM,55.12,-119.24
CWBO,50.33,-111.51
CWCT,52.04,-111.28
CWDK,50.01,-113.38
CWDU,51.05,-114.13
CWDZ,51.26,-112.4
CWFE,53.41,-112.52
CWFJ,49.12,-113.17
CWGF,58.41,-113.53
CWGM,59.08,-113.48
CWGY,51.4,-110.12
CWHA,53.27,-114.28
CWHE,53.25,-113.12
CWHI,51.42,-113.13
CWIQ,54.45,-110.03
CWJA,52.53,-118.04
CWJW,52.56,-118.19
CWLB,54.46,-112.01
CWMX,57.32,-111.34
CWNR,50.57,-115.11
CWNT,49.35,-114.25
CWOE,49.07,-110.28
CWPA,53.47,-118.26
CWPY,58.46,-111.08
CWQL,49.42,-112.47
CWQQ,52.27,-113.45
CWRD,56.32,-115.16
CWRM,52.26,-114.56
CWRT,49.38,-114.29
CWRV,53.02,-112.49
CWRY,49.08,-112.03
CWSE,53.32,-114.06
CWSH,58.35,-118.3
CWVI,53.37,-112.02
CWVO,50.03,-112.08
CWWO,53.23,-118.2
CWXA,51.05,-115.04
CWXL,49.38,-111.27
CWYL,51.27,-116.2
CWZG,51.12,-115.33
CYB,51.11,-115.34
CYBW,51.06,-114.22
CYCT,52.04,-111.27
CYED,53.4,-113.28
CYEG,53.18,-113.35
CYET,53.35,-116.28
CYLL,53.19,-110.04
CYMM,56.39,-111.13
CYOD,54.25,-110.17
CYOJ,58.37,-117.1
CYPE,56.14,-117.26
CYPY,58.46,-111.07
CYQF,52.11,-113.54
CYQL,49.38,-112.48
CYQU,55.11,-118.53
CYRM,52.26,-114.55
CYSD,50.16,-111.11
CYXD,53.34,-113.31
CYXH,50.01,-110.43
CYYC,51.07,-114.01
CYZH,55.18,-114.47
CYZU,54.09,-115.47
CZPC,49.31,-113.59
CZVL,53.4,-113.52
IOD,54.25,-110.17
WCT,52.04,-111.27
WIK,50.23,-102.35
YED,53.19,-113.35
YEG,53.19,-113.35
YMJ,50.2,-105.33
YMM,56.39,-111.13
YPA,53.13,-105.41
YPY,58.46,-111.07
YQL,49.3,-112.4
YQU,55.11,-118.53
YXD,53.34,-113.31
YXH,49.5753,-110.4851
YYM,49.3,-114.05
CWAC,48.4,-124.5
CWAD,50.0,-125.12
CWAE,50.08,-122.57
CWAN,48.55,-125.33
CWAS,49.29,-123.18
CWAU,52.11,-128.07
CWBG,51.15,-123.05
CWCL,51.09,-121.3
CWCV,49.36,-126.37
CWCZ,51.36,-127.52
CWDL,58.25,-130.0
CWEB,49.23,-126.33
CWEK,54.35,-130.42
CWEL,49.13,-123.48
CWEM,51.15,-127.5
CWES,50.47,-128.26
CWEZ,48.47,-123.03
CWFG,50.49,-128.54
CWFM,50.2,-125.26
CWFR,52.17,-121.03
CWGB,49.21,-124.1
CWGP,50.18,-122.44
CWGT,49.29,-124.26
CWGW,49.45,-114.54
CWHC,49.18,-123.07
CWIF,50.26,-128.02
CWIO,56.44,-131.4
CWJG,52.16,-128.25
CWJR,49.05,-116.3
CWJU,54.15,-133.03
CWKH,48.35,-123.35
CWKS,57.15,-122.43
CWKV,49.17,-121.14
CWKX,58.25,-130.0
CWLA,54.15,-133.08
CWLM,48.25,-123.19
CWLP,50.56,-127.38
CWLY,50.14,-121.35
CWMA,54.01,-132.07
CWME,52.11,-127.28
CWMM,49.12,-122.41
CWMR,49.28,-123.55
CWMS,52.16,-128.43
CWNJ,54.34,-130.42
CWNM,49.3,-117.18
CWNP,50.16,-117.49
CWNX,53.41,-124.5
CWPI,50.59,-127.44
CWPR,50.36,-120.31
CWPU,52.07,-124.08
CWPZ,54.23,-125.57
CWQC,49.15,-124.5
CWQK,48.18,-123.32
CWQS,53.19,-132.45
CWQZ,53.02,-122.32
CWRO,54.1,-131.4
CWRU,50.07,-127.56
CWSK,49.47,-123.1
CWSL,50.42,-119.17
CWSP,48.23,-123.55
CWSV,52.06,-119.18
CWSW,49.45,-114.53
CWTC,53.03,-129.41
CWTH,58.39,-124.14
CWTI,54.18,-130.53
CWUS,49.34,-119.39
CWVB,53.3,-130.38
CWVK,50.14,-119.17
CWVV,48.32,-123.28
CWWA,49.21,-123.11
CWWK,49.01,-122.47
CWWL,53.3,-130.38
CWWU,56.48,-124.54
CWXH,50.38,-128.07
CWXM,50.24,-125.52
CWYJ,48.27,-123.18
CWYY,49.02,-119.26
CWZA,49.15,-121.46
CWZD,52.27,-131.14
CWZL,53.02,-131.36
CWZM,52.39,-128.31
CYAZ,49.05,-125.46
CYBD,52.23,-126.35
CYBL,49.57,-125.16
CYCD,49.03,-123.52
CYCG,49.18,-117.38
CYCP,52.08,-119.18
CYCQ,55.42,-121.38
CYDC,49.28,-120.31
CYDQ,55.45,-120.11
CYGE,51.18,-116.59
CYHE,49.22,-121.29
CYKA,50.42,-120.27
CYLW,49.58,-119.23
CYPR,54.18,-130.26
CYPW,49.5,-124.3
CYPZ,54.23,-125.57
CYQQ,49.43,-124.54
CYQZ,53.02,-122.31
CYRV,50.58,-118.11
CYVR,49.11,-123.1
CYWH,48.25,-123.2
CYWL,52.11,-122.03
CYXC,49.37,-115.47
CYXJ,56.14,-120.44
CYXT,54.28,-128.35
CYXX,49.02,-122.22
CYYD,54.49,-127.11
CYYE,58.5,-122.35
CYYF,49.28,-119.36
CYYJ,48.39,-123.26
CYZP,53.15,-131.49
CYZT,50.41,-127.22
CYZY,55.18,-123.08
CZST,55.56,-129.59
IPR,54.18,-130.27
NIN,60.01,-151.36
UEM,51.11,-127.5
UNT,49.31,-119.36
UQQ,49.41,-124.54
WBH,50.55,-127.57
WHE,49.22,-121.29
WIR,49.18,-123.07
WLA,54.15,-133.03
WLY,50.14,-121.35
WMS,52.16,-128.43
WNK,55.15,-127.45
WRS,78.0,-130.0
WVR,49.11,-123.11
YAL,50.3,-126.55
YAZ,49.01,-125.42
YBL,49.5,-125.16
YCD,49.01,-123.52
YCG,49.18,-117.38
YCJ,51.5,-131.01
YCW,49.09,-121.55
YDC,49.21,-120.22
YHE,49.22,-121.29
YJQ,52.1,-128.07
YKA,50.41,-120.2
YKY,51.28,-109.1
YLW,49.58,-119.23
YNY,50.4,-119.3
YPE,56.14,-117.26
YPR,54.18,-130.27
YQQ,49.43,-124.54
YVR,49.01,-123.09
YWH,49.18,-123.07
YWL,52.1,-122.1
YXC,49.3,-116.05
YXJ,56.14,-120.44
YXO,49.21,-119.05
YXS,53.51,-122.27
YXX,49.02,-122.22
YYD,54.2,-126.39
YYE,58.5,-122.36
YYF,49.2,-119.36
YYJ,48.41,-123.29
YZA,50.4,-121.19
YZP,53.1,-131.48
YZT,50.4,-127.22
YZY,55.18,-123.08
ZES,50.41,-128.26
ZKI,54.0,-128.4
CWAQ,49.03,-105.29
CWCB,53.49,-128.5
CWCD,52.09,-106.33
CWCF,52.21,-97.02
CWCN,78.13,-101.03
CWCS,45.25,-73.34
CWDD,42.18,-82.42
CWDJ,50.24,-104.35
CWEG,53.3,-113.3
CWEJ,47.12,-55.06
CWGJ,47.14,-84.31
CWGV,45.19,-76.0
CWGX,56.22,-94.42
CWHL,54.1,-130.22
CWHQ,46.41,-71.57
CWIA,48.39,-71.51
CWIG,47.04,-70.32
CWIM,49.02,-90.25
CWIP,50.1,-66.26
CWIR,48.22,-123.45
CWIU,48.29,-71.47
CWIY,47.09,-67.49
CWJV,50.14,-119.18
CWKI,54.03,-128.41
CWKR,43.58,-79.34
CWKU,81.02,-76.57
CWLC,54.18,-130.36
CWLU,46.5,-71.1
CWLZ,53.44,-105.16
CWMN,45.25,-73.56
CWNE,47.05,-64.0
CWNI,69.37,-135.2
CWOA,65.37,-118.07
CWOL,43.55,-59.55
CWON,64.03,-139.09
CWPE,45.04,-66.28
CWPF,48.26,-123.26
CWQJ,46.3,-48.3
CWRK,45.04,-77.52
CWRP,69.56,-128.58
CWRQ,46.23,-72.37
CWSO,43.22,-81.23
CWUL,45.3,-73.41
CWUX,48.18,-70.56
CWVF,49.06,-123.18
CWVH,68.54,-133.56
CWVU,44.1709,-66.2048
CWVZ,45.35,-73.3
CWWM,82.3,-65.05
CWWV,60.25,-64.51
CWXC,48.53,-71.02
CWXJ,47.49,-53.54
CWYB,46.19,-79.27
CWYG,46.14,-63.08
CWZO,48.33,-123.14
CWZQ,46.33,-61.03
CWZS,48.28,-67.26
CXBK,50.12,-104.42
CXBO,46.5,-71.12
CXBP,46.14,-63.44
CXCH,46.39,-60.57
CXCK,62.07,-136.11
CXDE,65.13,-123.26
CXDI,42.52,-80.33
CXDW,49.24,-98.19
CXEC,53.34,-113.31
CXEG,53.18,-113.36
CXGH,50.3752,-96.5856
CXHF,45.5,-75.39
CXLC,63.36,-113.52
CXLL,61.07,-122.51
CXMD,49.11,-98.05
CXMI,44.36,-63.32
CXMM,56.39,-111.13
CXMY,44.59,-62.29
CXNM,46.49,-60.4
CXOX,55.09,-105.16
CXPV,58.372,-111.4021
CXQA,68.1528,-122.0613
CXRH,49.34,-57.53
CXSH,46.35,-72.35
CXSR,55.4143,-119.1403
CXSW,47.3056,-52.4705
CXTN,69.11,-122.21
CXTP,48.3325,-53.5828
CXTV,68.45,-133.3
CXWN,49.53,-97.08
CXZU,54.09,-115.47
CYAJ,69.35,-140.11
CYBN,44.15,-79.55
CYCA,53.41,-57.02
CYEU,80.0,-85.49
CYIK,62.25,-77.57
CYKQ,51.29,-78.45
CYLA,59.1748,-69.3559
CYLK,62.25,-110.4
CYMU,56.32,-76.31
CYNC,53.0039,-78.4949
CYPC,69.21,-124.02
CYTN,45.3641,-62.3719
CYUK,68.45,-109.04
CYWV,52.48,-110.53
CZAG,53.45,-73.41
CZCP,70.06,-124.43
CZWN,52.49,-111.05
CWBL,51.45,-99.54
CWCM,49.54,-99.21
CWEA,50.11,-96.04
CWEI,49.17,-100.59
CWEQ,52.07,-101.14
CWGN,49.02,-97.34
CWGU,51.4,-98.45
CWHH,53.02,-100.56
CWII,50.42,-96.34
CWJD,53.11,-99.16
CWLO,49.47,-99.38
CWNK,49.3,-98.02
CWPO,49.12,-98.54
CWSZ,51.05,-97.33
CWUT,50.27,-100.36
CWWP,50.39,-99.56
CWWS,52.48,-97.37
CWZT,51.06,-100.03
CYBR,49.55,-99.57
CYBV,52.21,-97.02
CYDN,51.06,-100.03
CYFO,54.41,-101.41
CYGM,50.37,-97.02
CYGX,56.21,-94.42
CYIV,53.51,-94.39
CYNE,53.58,-97.5
CYPG,49.54,-98.16
CYQD,53.58,-101.06
CYTH,55.48,-97.51
CYWG,49.54,-97.14
CYYL,56.52,-101.05
CYYQ,58.44,-94.04
UPG,49.5,-98.16
VLR,50.2,-98.43
WGN,49.02,-97.36
WJD,53.1,-99.2
YBR,49.51,-99.57
YPG,49.5,-98.11
YQD,53.5,-101.06
YQV,51.16,-102.28
YRS,54.1,-93.45
YWG,49.51,-97.14
YYQ,58.45,-94.04
ZEE,53.4,-101.2
CWCQ,47.0,-65.28
CWMI,48.01,-64.3
CWPJ,47.04,-64.48
CWSS,45.13,-67.15
CYCH,47.0,-65.27
CYCL,47.59,-66.2
CYCX,45.5,-66.26
CYFC,45.52,-66.32
CYQM,46.07,-64.41
CYSJ,45.2,-65.53
CYSL,47.09,-67.5
CZBF,47.38,-65.45
UCH,47.0,-65.28
WMI,48.01,-64.3
WSS,45.12,-67.15
YCH,47.01,-65.27
YCL,48.0,-66.2
YFC,45.51,-66.25
YQM,46.1,-64.34
YSJ,45.2,-65.52
YSL,47.1,-67.52
CWAG,49.55,-55.4
CWAR,47.18,-54.0
CWAX,51.22,-55.38
CWBF,47.37,-57.38
CWCA,53.42,-57.02
CWDA,50.43,-56.07
CWDH,50.14,-57.35
CWDI,48.58,-56.04
CWDO,49.41,-54.48
CWDS,46.55,-55.23
CWFH,46.43,-53.29
CWFP,56.33,-61.42
CWFU,52.14,-61.19
CWFY,48.1,-55.29
CWHO,55.27,-60.14
CWHU,48.35,-57.14
CWHW,49.16,-54.53
CWKW,59.59,-64.1
CWMH,52.18,-55.5
CWRA,46.39,-53.04
CWTU,54.43,-58.21
CWVA,48.4,-53.07
CWXI,51.01,-57.06
CWXW,52.39,-56.52
CWYK,57.08,-61.29
CWZB,47.34,-59.1
CWZN,47.22,-55.48
CWZZ,58.2,-62.35
CYAY,51.24,-56.05
CYDF,49.13,-57.24
CYDP,56.33,-61.41
CYFT,55.05,-59.11
CYJT,48.32,-58.33
CYMH,52.18,-55.51
CYQX,48.57,-54.34
CYWK,52.56,-66.52
CYYR,53.19,-60.25
CYYT,47.37,-52.44
CZDI,53.34,-64.06
CZUM,53.33,-64.06
UWP,47.11,-54.0
WMH,52.18,-55.5
YAY,51.22,-55.38
YYR,53.0,-60.3
YYT,47.2,-52.51
ZUM,53.33,-64.06
